apartment_id,price,date,room_type,accommodates,bedrooms,bathrooms,cleaning_fee,availability_90_days,neighbourhood,district,latitude,longitude,host_id,host_since,host_respons_time,host_response_rate,host_superhost,host_listings_count,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,kitchen,wifi,tv,coffe_machine,dishwasher,terrace,bathtub,check_in_24h
21393,51,2012-09-22,Apartment,1,1,0,$5.00,90,Charlottenburg,Charlottenburg-Wilm.,52.5189,13.3009,156897,2010-07-02,within an hour,100%,FALSE,2,87,9,9,9,10,8,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
45281,45,2013-02-10,Apartment,3,1,1,$0.00,0,Tiergarten,Mitte,52.50184,13.35465,706845,2011-06-15,within a few hours,70%,FALSE,1,98,10,9,10,10,10,10,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
89230,60,2013-05-04,Apartment,2,1,1,$75.00,80,Charlottenburg,Charlottenburg-Wilm.,52.5247,13.29956,1142834,2011-09-11,within a day,100%,FALSE,1,95,9,9,10,10,10,9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
38758,45,2012-10-01,Apartment,2,1,1,$0.00,73,Lichterfelde,Steglitz - Zehlendorf,52.42967,13.32726,1145078,2011-09-12,within a day,100%,TRUE,1,97,10,10,10,10,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
26780,75,2011-10-04,Apartment,4,2,1,$30.00,61,Wedding,Mitte,52.54063,13.35147,1146238,2011-09-12,within an hour,100%,TRUE,2,96,10,10,10,10,10,9,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
21050,69,2011-12-17,Apartment,2,1,1,$60.00,73,Moabit,Mitte,52.5298,13.34037,1156924,2011-09-14,within a day,100%,TRUE,3,94,10,10,10,10,9,9,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
72790,35,2012-01-31,House,1,1,1.5,NA,89,Altglienicke,Treptow - Köpenick,52.40355,13.53373,1196119,2011-09-22,within an hour,100%,TRUE,1,99,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
59227,79,2011-11-01,Apartment,2,1,1,$29.00,63,Hansaviertel,Mitte,52.51992,13.34149,1195177,2011-09-22,within an hour,100%,FALSE,2,92,10,9,10,10,10,9,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
21204,79,2012-11-12,Apartment,2,1,1,$29.00,56,Hansaviertel,Mitte,52.52207,13.34353,1195177,2011-09-22,within an hour,100%,FALSE,2,90,9,9,10,10,9,9,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
20812,49,2011-10-04,Apartment,2,1,1,$20.00,27,Mitte,Mitte,52.52861,13.40527,956350,2011-08-11,within an hour,100%,TRUE,1,98,10,10,10,10,10,10,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
87753,30,2012-07-23,Apartment,1,1,1,$30.00,15,Westend,Charlottenburg-Wilm.,52.5119,13.28474,1209193,2011-09-26,within a day,100%,TRUE,1,93,10,9,10,10,9,9,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
25583,59,2014-03-05,Apartment,4,1,1,$25.00,0,Mahlsdorf,Marzahn - Hellersdorf,52.47588,13.60761,1224097,2011-09-29,N/A,N/A,TRUE,1,95,10,9,10,10,9,9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
76933,88,2012-04-12,Condominium,5,2,1,$50.00,71,Prenzlauer Berg,Pankow,52.53697,13.40892,1244828,2011-10-04,within an hour,100%,FALSE,0,95,10,10,10,10,10,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
91580,45,2015-10-11,Apartment,3,0,1,$15.00,43,Buckow,Neukölln,52.44142,13.46075,920085,2011-08-04,within a few hours,100%,TRUE,2,94,10,10,10,10,8,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12145,60,2011-11-10,Apartment,2,1,1,$25.00,55,Prenzlauer Berg,Pankow,52.53214,13.41519,1250154,2011-10-05,within an hour,100%,TRUE,2,96,10,10,10,10,10,9,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
54748,55,2011-11-10,Apartment,2,1,1,$65.00,0,Mitte,Mitte,52.53625,13.39795,1254352,2011-10-06,a few days or more,0%,TRUE,2,96,10,10,10,10,10,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
35478,35,2012-03-18,House,1,1,2.5,$40.00,10,Biesdorf,Marzahn - Hellersdorf,52.49958,13.55798,1262812,2011-10-08,within an hour,100%,TRUE,2,100,10,10,10,10,9,10,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
48120,45,2012-07-19,Apartment,2,1,1,$49.00,53,Moabit,Mitte,52.52387,13.35781,1003245,2011-08-22,within an hour,100%,FALSE,2,80,9,9,9,9,9,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
33351,100,2012-04-25,Apartment,2,1,2,$60.00,1,Friedrichshain,Friedrichshain-Kreuzberg,52.51487,13.45561,1274606,2011-10-10,within a few hours,100%,TRUE,2,95,10,9,10,10,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
23486,63,2012-12-27,Apartment,4,0,1,$20.00,31,Moabit,Mitte,52.52826,13.33044,1275576,2011-10-11,within an hour,100%,FALSE,6,89,10,9,10,10,9,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
27404,185,2015-04-07,Apartment,5,1,1,$80.00,27,Moabit,Mitte,52.53067,13.33532,1275795,2011-10-11,within an hour,100%,TRUE,1,95,9,10,9,10,9,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
22931,130,2012-07-02,Apartment,5,2,1,$55.00,36,Mitte,Mitte,52.5285,13.39067,1275846,2011-10-11,within an hour,100%,FALSE,2,91,10,10,10,9,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
44602,120,2012-05-17,Apartment,8,2,1,$60.00,54,Mitte,Mitte,52.5293,13.39084,1275846,2011-10-11,within an hour,100%,FALSE,2,94,10,10,10,9,10,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
31721,68,2015-02-24,Apartment,4,2,1.5,$0.00,65,Johannisthal,Treptow - Köpenick,52.44596,13.49778,1276585,2011-10-11,within an hour,100%,FALSE,2,89,9,9,10,10,9,9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
25714,150,2012-02-17,Apartment,6,3,1,$45.00,53,Mitte,Mitte,52.52198,13.39059,1289259,2011-10-14,within an hour,100%,FALSE,1,89,10,9,9,9,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
95014,70,2012-02-24,Apartment,2,1,1,$35.00,0,Friedrichshain,Friedrichshain-Kreuzberg,52.52484,13.42447,1289393,2011-10-14,within an hour,100%,FALSE,3,88,9,9,10,9,9,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
28200,76,2012-07-13,Condominium,4,1,1,$100.00,12,Prenzlauer Berg,Pankow,52.54401,13.43987,1289393,2011-10-14,within an hour,100%,FALSE,3,83,9,9,9,9,9,8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
38673,90,2012-11-10,Apartment,4,1,1,$50.00,0,Mitte,Mitte,52.51155,13.40053,1289393,2011-10-14,within an hour,100%,FALSE,3,91,9,10,9,9,10,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
35681,25,2013-10-02,Apartment,2,1,NA,$0.00,0,Konradshöhe,Reinickendorf,52.58422,13.23114,1290112,2011-10-14,within a day,100%,FALSE,2,100,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
51905,53,2012-04-11,Apartment,3,0,1,$19.00,23,Schöneberg,Tempelhof - Schöneberg,52.49882,13.34778,662565,2011-06-04,within an hour,100%,FALSE,6,89,9,9,10,10,10,9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
70839,82,2012-01-04,Loft,2,1,1,$0.00,51,Prenzlauer Berg,Pankow,52.543,13.42487,1306624,2011-10-18,within an hour,100%,TRUE,1,97,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
56368,69,2012-07-30,Apartment,4,1,1,$30.00,49,Schöneberg,Tempelhof - Schöneberg,52.49512,13.35251,1310272,2011-10-19,within an hour,100%,FALSE,1,94,10,9,10,10,10,9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
70711,70,2019-06-05,Apartment,6,2,1,$31.00,0,Wilmersdorf,Charlottenburg-Wilm.,52.49673,13.33521,1310277,2011-10-19,within a day,100%,FALSE,1,93,9,10,10,10,9,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
89794,70,2012-05-05,Apartment,4,2,1,$31.00,21,Wilmersdorf,Charlottenburg-Wilm.,52.49771,13.33626,1310277,2011-10-19,within a day,100%,FALSE,1,89,9,9,10,9,9,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
17794,55,2019-06-02,House,1,1,1,NA,0,Prenzlauer Berg,Pankow,52.53137,13.40813,1310755,2011-10-19,within a day,100%,FALSE,4,100,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
86177,97,2014-06-26,Apartment,6,2,2,$50.00,28,Charlottenburg,Charlottenburg-Wilm.,52.51792,13.30729,1311309,2011-10-19,within a day,100%,FALSE,7,87,9,9,9,9,9,9,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
73734,65,2012-07-01,Apartment,3,1,1,$0.00,0,Schöneberg,Tempelhof - Schöneberg,52.48471,13.35982,1310866,2011-10-19,within an hour,100%,TRUE,2,95,10,10,10,10,9,9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
72477,59,2013-07-06,Apartment,4,1,1,$35.00,48,Charlottenburg,Charlottenburg-Wilm.,52.51792,13.30729,1311309,2011-10-19,within a day,100%,FALSE,7,83,10,9,9,9,9,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
65852,97,2017-12-19,Condominium,6,2,1.5,$50.00,41,Tiergarten,Mitte,52.49953,13.36546,1311309,2011-10-19,within a day,100%,FALSE,7,97,10,10,10,9,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
29826,46,2014-06-30,Apartment,3,0,1,$40.00,41,Schöneberg,Tempelhof - Schöneberg,52.48507,13.34613,386940,2011-02-11,within an hour,100%,FALSE,1,86,10,9,10,10,10,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
62249,40,2012-06-26,House,2,1,1,$10.00,71,Wilhelmstadt,Spandau,52.51604,13.17573,1318500,2011-10-21,within a day,100%,FALSE,1,96,10,10,10,10,9,10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
33168,79,2011-11-05,Apartment,2,1,1,$30.00,67,Wedding,Mitte,52.53935,13.39111,1326442,2011-10-23,within a few hours,90%,FALSE,1,95,9,9,10,10,10,9,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
25681,32,2012-06-12,Apartment,5,1,2,$15.00,0,Friedrichshain,Friedrichshain-Kreuzberg,52.51182,13.47093,1328326,2011-10-24,within a few hours,100%,TRUE,3,92,10,10,10,10,10,9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
43965,49,2014-06-17,Apartment,2,1,1,$33.00,0,Neukölln,Neukölln,52.49114,13.42831,1329012,2011-10-24,within an hour,100%,TRUE,1,94,10,10,10,10,9,10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
50132,50,2012-01-21,Apartment,3,2,1,$40.00,76,Kreuzberg,Friedrichshain-Kreuzberg,52.49768,13.41314,1171000,2011-09-17,within an hour,92%,FALSE,3,87,8,8,9,9,9,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
33123,55,2012-07-06,Apartment,4,0,1,$64.00,61,Friedrichshain,Friedrichshain-Kreuzberg,52.50898,13.46649,1343263,2011-10-27,within an hour,100%,FALSE,1,88,9,9,9,10,10,9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
70277,75,2012-01-03,Apartment,5,2,1,$0.00,45,Kreuzberg,Friedrichshain-Kreuzberg,52.49707,13.3849,1344455,2011-10-28,within an hour,100%,FALSE,1,90,10,10,10,10,10,9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
92181,96,2014-09-24,Apartment,4,2,1,$30.00,57,Kreuzberg,Friedrichshain-Kreuzberg,52.49701,13.4437,1344754,2011-10-28,within a day,100%,FALSE,1,92,10,9,10,10,9,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
33630,58,2012-10-16,Apartment,6,2,2,$40.00,53,Lichtenrade,Tempelhof - Schöneberg,52.39179,13.41011,1345035,2011-10-28,within an hour,100%,TRUE,2,94,10,10,10,10,9,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
93815,50,2012-09-05,Apartment,4,1,1,$49.00,32,Friedrichshain,Friedrichshain-Kreuzberg,52.50876,13.46817,1345381,2011-10-28,within an hour,100%,FALSE,2,85,9,10,9,10,10,9,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
75209,39,2012-07-30,Apartment,1,1,1,$29.00,56,Kreuzberg,Friedrichshain-Kreuzberg,52.49429,13.41749,1346383,2011-10-28,within a few hours,100%,FALSE,1,92,9,9,10,9,10,9,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
49540,65,2013-07-19,Apartment,2,2,1,$40.00,33,Steglitz,Steglitz - Zehlendorf,52.4637,13.34194,1354122,2011-10-31,within an hour,100%,TRUE,3,95,10,10,10,10,9,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
48160,109,2012-02-04,Apartment,3,0,1.5,$59.00,36,Prenzlauer Berg,Pankow,52.53949,13.41615,1303212,2011-10-17,within an hour,100%,TRUE,1,96,10,10,10,10,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
39771,168,2011-12-05,Loft,2,1,1.5,$60.00,29,Mitte,Mitte,52.51908,13.39615,689674,2011-06-11,within a day,86%,TRUE,1,98,10,10,10,10,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
15422,55,2014-05-03,Apartment,4,1,1,$30.00,74,Buckow,Neukölln,52.42482,13.44685,1365065,2011-11-03,within an hour,90%,TRUE,1,98,10,10,10,10,9,10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
72288,55,2011-11-21,Apartment,2,1,1,$20.00,38,Friedrichshain,Friedrichshain-Kreuzberg,52.49983,13.46436,1371414,2011-11-04,within an hour,100%,FALSE,4,88,9,8,9,9,9,9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
27690,45,2018-08-12,Apartment,2,1,1,$35.00,0,Neukölln,Neukölln,52.4893,13.42606,1152791,2011-09-13,N/A,N/A,FALSE,1,96,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
99050,60,2012-03-26,Apartment,2,1,1,$25.00,67,Prenzlauer Berg,Pankow,52.53203,13.41705,1250154,2011-10-05,within an hour,100%,TRUE,2,97,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
97177,85,2014-06-03,Hostel,4,1,1,$0.00,80,Friedrichshain,Friedrichshain-Kreuzberg,52.50977,13.44602,1391772,2011-11-10,within an hour,99%,FALSE,17,86,9,9,9,9,9,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
75783,19,2016-01-22,Hostel,1,1,0,$0.00,43,Friedrichshain,Friedrichshain-Kreuzberg,52.50977,13.44602,1391772,2011-11-10,within an hour,99%,FALSE,17,90,10,10,10,10,9,10,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
99734,59,2015-02-16,Hostel,2,1,0,NA,87,Friedrichshain,Friedrichshain-Kreuzberg,52.50977,13.44602,1391772,2011-11-10,within an hour,99%,FALSE,17,91,9,9,9,9,9,9,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
23734,29,2015-10-01,Hostel,2,1,0,$0.00,59,Friedrichshain,Friedrichshain-Kreuzberg,52.50977,13.44602,1391772,2011-11-10,within an hour,99%,FALSE,17,80,9,8,9,9,9,9,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
48361,18,2015-03-30,Hostel,3,1,0,$0.00,72,Friedrichshain,Friedrichshain-Kreuzberg,52.50977,13.44602,1391772,2011-11-10,within an hour,99%,FALSE,17,85,9,8,9,9,9,9,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
34579,20,2014-06-13,Hostel,4,1,0,$0.00,75,Friedrichshain,Friedrichshain-Kreuzberg,52.50977,13.44602,1391772,2011-11-10,within an hour,99%,FALSE,17,94,9,9,9,10,9,9,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
75561,40,2012-05-03,Apartment,2,1,1,$0.00,0,Kreuzberg,Friedrichshain-Kreuzberg,52.49959,13.43811,596107,2011-05-17,within a few hours,100%,TRUE,0,94,10,9,10,10,10,9,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
73657,85,2014-09-14,Apartment,4,1,1,$37.00,81,Baumschulenweg,Treptow - Köpenick,52.45117,13.48789,1395425,2011-11-11,within a day,67%,FALSE,1,94,10,10,10,9,7,8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
58098,65,2014-03-17,Apartment,4,1,1,$30.00,18,Prenzlauer Berg,Pankow,52.54416,13.42026,1404760,2011-11-14,within an hour,100%,TRUE,1,97,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
57381,47,2014-11-09,House,3,2,1.5,$0.00,47,Altglienicke,Treptow - Köpenick,52.41733,13.54189,1408921,2011-11-15,within an hour,100%,FALSE,1,95,10,10,9,9,9,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
89860,55,2012-09-15,Apartment,2,1,1,$20.00,48,Friedrichshain,Friedrichshain-Kreuzberg,52.50005,13.46144,1371414,2011-11-04,within an hour,100%,FALSE,4,92,10,9,9,10,10,9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
72867,55,2013-04-27,Apartment,4,1,1,$0.00,64,Rudow,Neukölln,52.41939,13.48618,1409188,2011-11-15,within an hour,100%,FALSE,1,99,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
76988,89,2011-12-22,Apartment,3,1,1,$65.00,47,Prenzlauer Berg,Pankow,52.54336,13.41736,540534,2011-04-27,within an hour,100%,TRUE,1,93,10,9,9,9,10,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
64446,40,2012-06-18,Apartment,2,1,1,$12.00,58,Kreuzberg,Friedrichshain-Kreuzberg,52.50392,13.42064,1422088,2011-11-19,within an hour,100%,TRUE,2,96,10,10,10,10,10,10,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
65171,125,2012-08-06,Apartment,8,2,2.5,$60.00,49,Halensee,Charlottenburg-Wilm.,52.49741,13.29651,1428703,2011-11-21,within a day,90%,TRUE,1,96,10,10,10,10,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
16222,61,2018-11-21,Apartment,4,1,1,$35.00,0,Wedding,Mitte,52.54179,13.35419,1428852,2011-11-21,within a few hours,100%,TRUE,3,99,10,10,10,10,9,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
67694,55,2012-07-14,Apartment,2,7,1,$55.00,52,Kreuzberg,Friedrichshain-Kreuzberg,52.50075,13.44546,404149,2011-02-22,within an hour,100%,FALSE,3,98,10,10,10,10,10,10,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
65497,50,2012-11-26,Apartment,2,1,1,$50.00,0,Charlottenburg,Charlottenburg-Wilm.,52.51761,13.29688,1473320,2011-12-05,within an hour,100%,FALSE,4,99,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
45848,84,2012-04-18,Apartment,2,2,1,$50.00,21,Kreuzberg,Friedrichshain-Kreuzberg,52.4965,13.42481,1473300,2011-12-05,N/A,N/A,FALSE,1,97,10,10,10,10,10,9,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
62775,50,2013-06-30,Apartment,2,1,1,$40.00,53,Charlottenburg,Charlottenburg-Wilm.,52.51761,13.29688,1473320,2011-12-05,within an hour,100%,FALSE,4,89,9,9,10,9,10,9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
90978,50,2013-05-05,Apartment,2,1,1,$50.00,39,Charlottenburg,Charlottenburg-Wilm.,52.51842,13.29585,1473320,2011-12-05,within an hour,100%,FALSE,4,89,9,10,10,10,10,9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
27191,50,2012-05-09,Apartment,2,1,1,$12.00,0,Prenzlauer Berg,Pankow,52.53091,13.41711,286494,2010-11-14,within an hour,100%,FALSE,6,93,10,9,10,9,10,9,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
67648,30,2012-06-10,Apartment,2,1,1,$0.00,45,Schöneberg,Tempelhof - Schöneberg,52.49343,13.34179,1388846,2011-11-09,within an hour,100%,TRUE,3,91,10,10,9,9,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
35579,66,2012-07-17,Apartment,2,1,1,$29.00,40,Prenzlauer Berg,Pankow,52.52944,13.42763,1560726,2012-01-03,within a day,100%,FALSE,1,96,9,10,10,10,10,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
43726,37,2012-03-01,Apartment,2,1,2,$15.00,11,Prenzlauer Berg,Pankow,52.55381,13.40553,870376,2011-07-26,within an hour,100%,TRUE,2,99,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
30388,69,2012-04-08,Apartment,2,1,1,$30.00,53,Prenzlauer Berg,Pankow,52.5471,13.40716,246890,2010-09-27,within a few hours,100%,TRUE,1,98,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
41091,165,2012-04-01,Apartment,4,2,1,$90.00,53,Prenzlauer Berg,Pankow,52.53992,13.42176,1575292,2012-01-06,within an hour,100%,TRUE,2,96,10,10,10,10,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
17024,47,2013-05-21,Apartment,2,1,1,$25.00,0,Friedrichshain,Friedrichshain-Kreuzberg,52.51873,13.45908,1589870,2012-01-10,within an hour,100%,FALSE,1,90,9,9,9,9,9,9,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
50421,40,2013-01-02,Apartment,3,1,1.5,$15.00,45,Mitte,Mitte,52.51963,13.40583,1584766,2012-01-09,within a day,62%,FALSE,8,94,9,9,10,10,10,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
54644,235,2012-05-27,Apartment,8,3,2,$75.00,43,Schöneberg,Tempelhof - Schöneberg,52.49599,13.35716,1602903,2012-01-13,within an hour,100%,TRUE,1,98,10,10,10,10,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
71516,54,2012-03-11,Apartment,2,1,1,$50.00,1,Schöneberg,Tempelhof - Schöneberg,52.48493,13.36039,1620743,2012-01-18,a few days or more,0%,FALSE,1,98,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
25532,30,2012-05-19,Apartment,2,1,1,$12.00,7,Friedrichshain,Friedrichshain-Kreuzberg,52.51301,13.46434,1624693,2012-01-19,within an hour,100%,TRUE,1,95,10,10,10,10,10,10,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30429,84,2012-02-12,Apartment,6,1,1,$35.00,54,Mitte,Mitte,52.52881,13.38847,98237,2010-03-24,within an hour,100%,TRUE,3,94,10,10,10,10,10,9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
89121,43,2012-10-08,Other,2,1,1,$18.00,87,Friedenau,Tempelhof - Schöneberg,52.47034,13.33677,1625792,2012-01-19,within a day,100%,FALSE,1,93,9,9,10,9,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
83745,77,2013-04-29,Apartment,2,1,1,$55.00,55,Mitte,Mitte,52.53164,13.40554,1641541,2012-01-23,within an hour,100%,TRUE,3,96,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
69856,45,2012-06-20,Apartment,2,1,1,$30.00,34,Schöneberg,Tempelhof - Schöneberg,52.46401,13.34243,1354122,2011-10-31,within an hour,100%,TRUE,3,96,10,10,10,10,10,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
45551,50,2012-06-04,Apartment,2,1,1,$35.00,46,Schöneberg,Tempelhof - Schöneberg,52.46237,13.34418,1354122,2011-10-31,within an hour,100%,TRUE,3,96,10,10,10,10,9,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
19777,149,2012-04-11,Condominium,7,2,1,$49.00,55,Mitte,Mitte,52.53471,13.40359,3062473,2012-07-26,within an hour,100%,TRUE,4,92,9,9,10,9,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
29235,100,2012-02-14,Apartment,4,0,1,$75.00,89,Prenzlauer Berg,Pankow,52.54053,13.43765,163384,2010-07-11,within an hour,100%,FALSE,9,90,9,10,10,10,9,9,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
36029,105,2012-02-19,Apartment,4,0,1,$75.00,86,Prenzlauer Berg,Pankow,52.54228,13.43639,163384,2010-07-11,within an hour,100%,FALSE,9,91,10,9,10,9,9,9,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
98923,47,2012-03-12,Apartment,3,1,2,$25.00,80,Neukölln,Neukölln,52.48348,13.42909,1654885,2012-01-26,within a few hours,94%,FALSE,9,87,9,8,9,9,9,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
95160,47,2012-04-13,Apartment,3,1,1,$25.00,70,Neukölln,Neukölln,52.48348,13.42909,1654885,2012-01-26,within a few hours,94%,FALSE,9,85,9,8,9,9,9,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
